Season,Team1,Team2,Location,Pred,WinRatio,PPG,AllowedPPG,FGPer,Turnovers,Blocks,Rebounds,Assists,PerFouls
2014,3107,3113,0,0.5,0.16500000000000004,1.8460000000000036,-10.600999999999999,0.055999999999999994,-0.02499999999999858,0.21399999999999997,1.1920000000000002,1.8149999999999995,-0.7330000000000005
2014,3107,3119,0,0.5,0.10099999999999998,6.104000000000013,-3.2139999999999986,0.061999999999999944,4.070999999999998,-0.10899999999999999,2.450000000000003,4.073,-0.9909999999999997
2014,3107,3124,0,0.5,-0.0040000000000000036,-12.218999999999994,-7.163000000000004,0.03199999999999997,4.3569999999999975,-1.8369999999999997,-7.695999999999998,-2.946999999999999,0.14300000000000068
2014,3107,3140,0,0.5,0.06299999999999994,-0.5939999999999941,-9.25,0.03899999999999998,0.4059999999999988,-3.6560000000000006,-2.125000000000007,-1.1559999999999988,0.8440000000000012
2014,3107,3143,0,0.5,0.17500000000000004,1.3810000000000002,-11.141999999999996,0.07500000000000001,1.8139999999999983,-0.5580000000000003,-4.369,3.1500000000000004,0.7520000000000024
2014,3107,3151,0,0.5,-0.030999999999999917,1.5,-1.531000000000006,0.022999999999999965,4.0,-2.4370000000000003,2.0929999999999964,0.4690000000000012,3.875
2014,3107,3163,0,0.5,,,,,,,,,
2014,3107,3169,0,0.5,0.31299999999999994,3.25,-12.0,0.07699999999999996,1.1559999999999988,-1.625,-1.250000000000007,0.5620000000000012,-0.6559999999999988
2014,3107,3173,0,0.5,0.10799999999999998,-10.186000000000007,-18.007999999999996,0.023999999999999966,-0.28600000000000136,-2.192,-3.969000000000001,-1.25,-1.0809999999999995
2014,3107,3177,0,0.5,0.06299999999999994,-11.468999999999994,-15.781000000000006,0.024999999999999967,2.280999999999999,-0.15600000000000014,0.8119999999999976,-3.812000000000001,-0.125
2014,3107,3181,0,0.5,0.05700000000000005,-8.460999999999999,-9.283999999999999,-0.025000000000000022,-0.522000000000002,-3.534,-2.3019999999999996,-1.097999999999999,2.4160000000000004
2014,3107,3195,0,0.5,0.08700000000000008,1.4170000000000158,-4.829999999999998,0.061999999999999944,3.4779999999999998,-1.8369999999999997,4.698,1.0830000000000002,1.5670000000000002
2014,3107,3196,0,0.5,0.262,-3.3159999999999883,-15.50399999999999,0.031000000000000028,0.038999999999997925,-0.56,3.772999999999996,1.9109999999999996,-1.1839999999999975
2014,3107,3199,0,0.5,0.22999999999999998,1.2000000000000028,-9.793999999999997,0.044999999999999984,-2.5090000000000003,-1.302,-1.3879999999999981,1.4269999999999996,2.5249999999999986
2014,3107,3200,0,0.5,0.09400000000000008,4.781000000000006,-1.4369999999999976,0.034999999999999976,3.405999999999999,0.25,0.2809999999999988,-0.18799999999999883,2.8130000000000024
2014,3107,3201,0,0.5,0.18500000000000005,1.5400000000000063,-10.305999999999997,0.065,1.8499999999999996,-0.31499999999999995,3.202999999999996,2.1640000000000015,1.7530000000000037
2014,3107,3208,0,0.5,0.21999999999999997,4.712000000000003,-4.064999999999998,0.059,0.6780000000000008,-0.17700000000000005,-0.0030000000000001137,1.5779999999999994,-1.3500000000000014
2014,3107,3210,0,0.5,0.22999999999999998,-7.928999999999988,-16.24600000000001,0.044999999999999984,-0.08999999999999986,-1.238,-4.452999999999996,2.3949999999999996,-3.4750000000000014
2014,3107,3211,0,0.5,-0.0040000000000000036,-3.6739999999999924,-1.4050000000000011,0.03999999999999998,3.628999999999998,-1.8979999999999997,-1.9990000000000023,-0.3409999999999975,0.2950000000000017
2014,3107,3214,0,0.5,0.0,0.7190000000000083,-1.375,0.09899999999999998,2.8119999999999976,-2.2810000000000006,-6.407000000000004,2.937999999999999,-0.5619999999999976
2014,3107,3225,0,0.5,0.133,-1.9609999999999985,-7.633000000000003,0.061,4.6839999999999975,-1.657,-2.646000000000001,0.29800000000000004,3.687000000000001
2014,3107,3234,0,0.5,0.10999999999999999,-6.8659999999999854,-14.433999999999997,0.011999999999999955,2.6050000000000004,-2.4189999999999996,3.6779999999999973,-2.4259999999999984,0.3949999999999996
2014,3107,3235,0,0.5,0.20799999999999996,-1.8859999999999957,-10.075000000000003,0.059,3.913999999999998,-0.6579999999999999,2.564,1.6500000000000004,3.086000000000002
2014,3107,3241,0,0.5,0.027000000000000024,-3.4009999999999962,-0.22299999999999898,0.043999999999999984,1.7199999999999989,-3.382999999999999,-4.514000000000003,0.32599999999999874,-0.6139999999999972
2014,3107,3246,0,0.5,0.125,-9.562999999999988,-13.718999999999994,0.03999999999999998,1.2189999999999976,-1.3439999999999999,-2.750000000000007,1.5309999999999988,-1.875
2014,3107,3257,0,0.5,-0.007000000000000006,-7.100999999999999,-5.286999999999999,0.020000000000000018,0.9569999999999972,-0.8010000000000002,-2.9979999999999976,-0.661999999999999,-0.19299999999999784
2014,3107,3261,0,0.5,0.262,2.1680000000000064,-9.698000000000008,0.05099999999999999,-0.2190000000000012,-1.4960000000000004,1.2890000000000015,2.9109999999999996,-1.6999999999999993
2014,3107,3265,0,0.5,0.05700000000000005,-0.7950000000000017,-4.707999999999998,0.0050000000000000044,4.205,-0.5950000000000002,6.122,-0.6739999999999995,5.234000000000002
2014,3107,3268,0,0.5,0.07499999999999996,-11.385999999999996,-7.207999999999998,-0.015000000000000013,1.913999999999998,-0.5920000000000001,-3.2689999999999984,-3.8500000000000014,1.8190000000000026
2014,3107,3277,0,0.5,0.16500000000000004,-1.637999999999991,-9.310000000000002,0.02699999999999997,0.9749999999999996,-2.2380000000000004,-1.679000000000002,-0.6050000000000004,0.7840000000000025
2014,3107,3292,0,0.5,-0.0040000000000000036,4.174999999999997,-0.556999999999995,0.07299999999999995,2.113999999999999,0.5569999999999999,-1.2109999999999985,2.902000000000001,2.022000000000002
2014,3107,3301,0,0.5,0.10099999999999998,-3.6059999999999945,-12.149000000000001,0.023999999999999966,2.4259999999999984,-0.2060000000000004,1.966000000000001,-1.5399999999999991,0.9450000000000003
2014,3107,3304,0,0.5,0.06900000000000006,-3.8319999999999936,-8.472000000000001,0.02899999999999997,3.619999999999999,-0.43100000000000005,-0.32399999999999807,-1.3470000000000013,5.203000000000003
2014,3107,3314,0,0.5,0.14800000000000002,-8.915999999999997,-11.405000000000001,0.021999999999999964,-0.4920000000000009,-2.383,-2.575000000000003,0.022999999999999687,-1.6139999999999972
2014,3107,3315,0,0.5,0.18500000000000005,2.919000000000011,-9.306000000000004,0.05399999999999999,-2.219000000000001,-2.8660000000000005,-2.969000000000001,2.680999999999999,1.2360000000000007
2014,3107,3322,0,0.5,0.262,7.910000000000004,-8.213999999999999,0.04999999999999999,3.91,-0.17300000000000004,5.741,2.039999999999999,3.622
2014,3107,3323,0,0.5,,,,,,,,,
2014,3107,3328,0,0.5,0.32700000000000007,-5.283999999999992,-14.149000000000001,0.04099999999999998,0.9419999999999984,-1.141,-0.32399999999999807,1.718,-2.732999999999997
2014,3107,3329,0,0.5,0.133,0.8780000000000001,-5.116999999999997,0.04799999999999999,2.780999999999999,-0.528,-1.9690000000000012,1.9440000000000008,1.1060000000000016
2014,3107,3333,0,0.5,0.18700000000000006,1.531000000000006,-6.968999999999994,0.03600000000000003,0.2809999999999988,-3.7810000000000006,-3.1879999999999953,1.4059999999999988,0.8440000000000012
2014,3107,3335,0,0.5,0.08900000000000008,6.638000000000005,-1.2319999999999993,0.066,2.6019999999999985,-3.268,-0.5399999999999991,1.3209999999999997,4.1480000000000015
2014,3107,3336,0,0.5,0.11599999999999999,-4.1159999999999854,-12.375,0.05499999999999999,0.504999999999999,-2.4530000000000003,-4.382999999999996,2.6470000000000002,-1.3500000000000014
2014,3107,3341,0,0.5,0.423,6.457999999999998,-15.149000000000001,0.11599999999999999,-1.1219999999999999,-1.625,1.5790000000000006,5.75,-2.5390000000000015
2014,3107,3345,0,0.5,0.1509999999999999,-2.7709999999999866,-13.616,0.055999999999999994,0.8149999999999995,-2.2110000000000003,0.5479999999999947,-0.2840000000000025,0.6849999999999987
2014,3107,3352,0,0.5,0.21900000000000008,1.75,-9.75,0.059,0.75,-1.125,-2.219000000000001,1.0620000000000012,-0.8119999999999976
2014,3107,3376,0,0.5,0.0040000000000000036,-1.4129999999999967,-0.4720000000000013,-0.009000000000000008,2.1999999999999993,-4.882999999999999,-0.6460000000000008,1.0079999999999991,2.9450000000000003
2014,3107,3377,0,0.5,0.30799999999999994,-3.6189999999999998,-20.007999999999996,0.05099999999999999,2.113999999999999,-0.2919999999999998,0.33099999999999596,1.7829999999999995,-2.0479999999999983
2014,3107,3385,0,0.5,0.18700000000000006,5.156000000000006,-7.186999999999998,0.04099999999999998,1.4369999999999976,-0.875,2.125,3.75,-0.09299999999999997
2014,3107,3386,0,0.5,0.16500000000000004,-0.4449999999999932,-9.181000000000004,0.03699999999999992,4.393999999999998,-0.7539999999999996,2.450000000000003,-0.7979999999999983,-0.2809999999999988
2014,3107,3390,0,0.5,-0.030999999999999917,-5.812999999999988,-5.468999999999994,0.0010000000000000009,4.218999999999998,-1.3439999999999999,-3.469000000000001,-2.062000000000001,2.625
2014,3107,3393,0,0.5,0.16500000000000004,-1.7029999999999887,-9.246000000000002,0.07600000000000001,2.6839999999999975,-2.0119999999999996,-1.1629999999999967,1.4269999999999996,1.6219999999999999
2014,3107,3397,0,0.5,0.030999999999999917,-7.1569999999999965,-8.843999999999994,0.011999999999999955,0.21899999999999764,-1.4369999999999998,-5.844000000000001,0.0940000000000012,1.75
2014,3107,3400,0,0.5,0.21900000000000008,2.2190000000000083,-5.063000000000002,0.03899999999999998,-1.5630000000000024,-1.8129999999999997,-4.437999999999995,0.8120000000000012,-2.219000000000001
2014,3107,3401,0,0.5,0.125,1.531000000000006,-4.375,0.022999999999999965,1.1559999999999988,-2.5310000000000006,-1.125000000000007,-0.5,0.4380000000000024
2014,3107,3404,0,0.5,0.10099999999999998,-12.831999999999994,-17.278000000000006,0.022999999999999965,4.425999999999998,-0.30200000000000005,4.643999999999998,-0.37900000000000134,-0.2809999999999988
2014,3107,3425,0,0.5,0.22799999999999998,4.663000000000011,-9.757000000000005,0.05799999999999994,1.1929999999999996,-0.4780000000000002,1.9720000000000013,1.190999999999999,-0.5749999999999993
2014,3107,3435,0,0.5,0.254,-0.45999999999999375,-12.030000000000001,0.01899999999999996,-0.14999999999999858,1.582,5.030999999999999,-0.2159999999999993,0.09800000000000253
2014,3107,3443,0,0.5,0.125,-1.2809999999999917,-9.0,0.041999999999999926,1.875,-1.0,2.280999999999999,2.155999999999999,-0.25
2014,3107,3452,0,0.5,0.0,-1.7809999999999917,-4.218999999999994,0.044999999999999984,2.5,-2.0,-1.2809999999999988,1.8120000000000012,-0.46899999999999764
2014,3107,3455,0,0.5,0.06299999999999994,0.2190000000000083,-2.5630000000000024,0.02799999999999997,3.343,-2.125,3.219000000000001,2.530999999999999,-1.7189999999999976
2014,3107,3457,0,0.5,0.125,2.625,-4.843999999999994,0.05499999999999999,2.75,-2.0939999999999994,-2.280999999999999,2.25,3.719000000000001
2014,3107,3460,0,0.5,0.11699999999999999,-12.036999999999992,-21.617000000000004,0.06,4.66,0.133,1.5159999999999982,3.144,-1.038999999999998
2014,3113,3119,0,0.5,-0.06400000000000006,4.25800000000001,7.3870000000000005,0.00599999999999995,4.0959999999999965,-0.32299999999999995,1.2580000000000027,2.258000000000001,-0.2579999999999991
2014,3113,3124,0,0.5,-0.16900000000000004,-14.064999999999998,3.4379999999999953,-0.02400000000000002,4.381999999999996,-2.0509999999999997,-8.887999999999998,-4.761999999999999,0.8760000000000012
2014,3113,3140,0,0.5,-0.10200000000000009,-2.4399999999999977,1.350999999999999,-0.017000000000000015,0.4309999999999974,-3.8700000000000006,-3.3170000000000073,-2.9709999999999983,1.5770000000000017
2014,3113,3143,0,0.5,0.010000000000000009,-0.4650000000000034,-0.5409999999999968,0.019000000000000017,1.8389999999999969,-0.7720000000000002,-5.561,1.3350000000000009,1.485000000000003
2014,3113,3151,0,0.5,-0.19599999999999995,-0.34600000000000364,9.069999999999993,-0.03300000000000003,4.024999999999999,-2.6510000000000002,0.9009999999999962,-1.3459999999999983,4.6080000000000005
2014,3113,3163,0,0.5,,,,,,,,,
2014,3113,3169,0,0.5,0.1479999999999999,1.4039999999999964,-1.399000000000001,0.020999999999999963,1.1809999999999974,-1.839,-2.4420000000000073,-1.2529999999999983,0.07700000000000173
2014,3113,3173,0,0.5,-0.05700000000000005,-12.03200000000001,-7.4069999999999965,-0.03200000000000003,-0.2610000000000028,-2.406,-5.161000000000001,-3.0649999999999995,-0.347999999999999
2014,3113,3177,0,0.5,-0.10200000000000009,-13.314999999999998,-5.180000000000007,-0.031000000000000028,2.3059999999999974,-0.3700000000000001,-0.38000000000000256,-5.627000000000001,0.6080000000000005
2014,3113,3181,0,0.5,-0.10799999999999998,-10.307000000000002,1.3170000000000002,-0.08100000000000002,-0.49700000000000344,-3.7479999999999998,-3.4939999999999998,-2.9129999999999985,3.149000000000001
2014,3113,3195,0,0.5,-0.07799999999999996,-0.42899999999998784,5.771000000000001,0.00599999999999995,3.5029999999999983,-2.0509999999999997,3.5060000000000002,-0.7319999999999993,2.3000000000000007
2014,3113,3196,0,0.5,0.09699999999999998,-5.161999999999992,-4.902999999999992,-0.024999999999999967,0.0639999999999965,-0.774,2.580999999999996,0.09600000000000009,-0.45099999999999696
2014,3113,3199,0,0.5,0.06499999999999995,-0.6460000000000008,0.8070000000000022,-0.01100000000000001,-2.4840000000000018,-1.516,-2.5799999999999983,-0.3879999999999999,3.257999999999999
2014,3113,3200,0,0.5,-0.07099999999999995,2.9350000000000023,9.164000000000001,-0.02100000000000002,3.4309999999999974,0.03600000000000003,-0.9110000000000014,-2.0029999999999983,3.546000000000003
2014,3113,3201,0,0.5,0.020000000000000018,-0.3059999999999974,0.2950000000000017,0.009000000000000008,1.8749999999999982,-0.5289999999999999,2.0109999999999957,0.349000000000002,2.486000000000004
2014,3113,3208,0,0.5,0.05499999999999994,2.8659999999999997,6.536000000000001,0.0030000000000000027,0.7029999999999994,-0.391,-1.1950000000000003,-0.2370000000000001,-0.6170000000000009
2014,3113,3210,0,0.5,0.06499999999999995,-9.774999999999991,-5.64500000000001,-0.01100000000000001,-0.06500000000000128,-1.452,-5.644999999999996,0.5800000000000001,-2.742000000000001
2014,3113,3211,0,0.5,-0.16900000000000004,-5.519999999999996,9.195999999999998,-0.016000000000000014,3.6539999999999964,-2.1119999999999997,-3.1910000000000025,-2.155999999999997,1.0280000000000022
2014,3113,3214,0,0.5,-0.16500000000000004,-1.1269999999999953,9.225999999999999,0.04299999999999998,2.836999999999996,-2.4950000000000006,-7.599000000000004,1.1229999999999993,0.17100000000000293
2014,3113,3225,0,0.5,-0.03200000000000003,-3.807000000000002,2.9679999999999964,0.0050000000000000044,4.708999999999996,-1.871,-3.838000000000001,-1.5169999999999995,4.420000000000002
2014,3113,3234,0,0.5,-0.05500000000000005,-8.711999999999989,-3.8329999999999984,-0.04400000000000004,2.629999999999999,-2.6329999999999996,2.485999999999997,-4.240999999999998,1.1280000000000001
2014,3113,3235,0,0.5,0.04299999999999993,-3.7319999999999993,0.5259999999999962,0.0030000000000000027,3.9389999999999965,-0.8719999999999999,1.3719999999999999,-0.16499999999999915,3.8190000000000026
2014,3113,3241,0,0.5,-0.138,-5.247,10.378,-0.01200000000000001,1.7449999999999974,-3.596999999999999,-5.706000000000003,-1.4890000000000008,0.11900000000000333
2014,3113,3246,0,0.5,-0.040000000000000036,-11.408999999999992,-3.117999999999995,-0.016000000000000014,1.2439999999999962,-1.5579999999999998,-3.9420000000000073,-0.2840000000000007,-1.1419999999999995
2014,3113,3257,0,0.5,-0.17200000000000004,-8.947000000000003,5.314,-0.035999999999999976,0.9819999999999958,-1.0150000000000001,-4.189999999999998,-2.4769999999999985,0.5400000000000027
2014,3113,3261,0,0.5,0.09699999999999998,0.32200000000000273,0.9029999999999916,-0.0050000000000000044,-0.19400000000000261,-1.7100000000000004,0.09700000000000131,1.096,-0.9669999999999987
2014,3113,3265,0,0.5,-0.10799999999999998,-2.6410000000000053,5.893000000000001,-0.05099999999999999,4.229999999999999,-0.8090000000000002,4.93,-2.488999999999999,5.967000000000002
2014,3113,3268,0,0.5,-0.09000000000000008,-13.232,3.3930000000000007,-0.07100000000000001,1.9389999999999965,-0.806,-4.4609999999999985,-5.665000000000001,2.552000000000003
